"MSSubClass","MSZoning","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
160,1,1680,0,0,0,0,0,0,21,0,0,3,1,5,7,1972,1972,0,0,5,5,1.00,0,0,1,0.00,0.00,0.00,2.00,0.00,630,0,1,0,0.00,630,1302,0,2,1,3,0,6,0,0,1.00,0.00,1,264,0.00,0.00,0,2,2009,0,0,119500,1932,3,185,0,1,1,0
70,1,6600,0,0,0,0,1,0,2,0,0,0,1,5,4,1892,1965,0,0,3,3,0.00,0,0,4,0.00,0.00,0.00,0.00,0.00,994,0,1,1,0.00,1378,2372,0,2,0,4,0,11,1,0,0.00,1.00,1,432,0.00,0.00,0,12,2009,0,0,107500,3366,2,287,0,1,1,0
60,0,10140,0,0,0,0,0,0,8,0,0,0,1,7,5,1976,1976,0,0,1,2,0.00,0,0,0,1.00,0.00,0.00,1.00,0.00,832,0,1,0,0.00,832,1664,0,2,1,4,0,8,0,1,0.00,1.00,2,528,0.00,0.00,0,3,2006,0,0,162900,2496,3,287,0,1,1,1
20,0,8172,0,0,0,0,0,0,3,0,0,0,0,5,7,1955,1990,1,0,7,4,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,864,0,1,0,0.00,864,864,1,1,0,2,0,5,0,0,1.00,0.00,2,572,0.00,0.00,1,4,2006,0,0,115000,1728,2,0,0,1,1,0
20,0,8400,0,0,0,0,0,0,0,1,0,0,0,5,5,1968,1968,1,0,1,2,1.00,0,0,1,0.00,0.00,1.00,3.00,0.00,1052,0,2,0,0.00,1052,1052,1,1,1,3,0,5,0,0,0.00,1.00,1,288,0.00,0.00,0,11,2006,0,0,138500,2104,3,356,0,1,1,0
20,0,8700,0,0,0,0,0,0,0,0,0,0,0,5,6,1963,1963,1,0,2,1,1.00,0,1,1,0.00,0.00,3.00,2.00,0.00,1120,0,2,0,0.00,1128,1128,1,2,0,3,0,6,0,0,0.00,1.00,2,525,0.00,0.00,0,12,2008,0,0,155000,2248,3,335,0,1,1,0
180,1,3675,0,0,0,0,0,0,3,0,0,1,4,6,5,2005,2006,0,0,0,0,1.00,0,0,0,1.00,0.00,2.00,1.00,0.00,547,0,2,0,0.00,1072,1072,1,2,0,2,0,5,0,0,3.00,2.00,2,525,0.00,0.00,0,6,2006,1,1,140000,1619,3,44,0,1,1,0
60,0,63887,0,3,1,0,1,0,3,1,0,0,1,10,5,2008,2008,1,7,8,7,2.00,2,0,0,2.00,0.00,2.00,1.00,0.00,6110,0,0,0,0.00,4692,5642,2,2,1,3,2,12,0,3,0.00,2.00,2,1418,0.00,0.00,0,1,2008,1,1,160000,11752,5,506,1,1,1,1
20,0,7500,0,0,0,0,0,0,0,0,0,0,0,5,7,1959,1994,1,0,6,8,0.00,0,0,1,0.00,0.00,0.00,5.00,1.00,1246,0,0,0,0.00,1246,1246,1,1,1,3,1,6,0,0,0.00,1.00,1,305,0.00,0.00,0,5,2010,0,0,154000,2492,3,218,0,1,1,0
60,0,10762,0,1,0,0,2,0,5,0,0,0,1,7,5,1999,1999,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,978,0,0,0,0.00,1005,1983,0,2,1,3,1,9,0,1,0.00,2.00,2,490,0.00,0.00,0,5,2009,0,0,225000,2961,3,0,0,1,1,1
70,0,7500,0,1,1,0,0,0,11,0,0,0,1,6,7,1942,1950,0,0,3,3,0.00,0,0,1,0.00,0.00,0.00,3.00,0.00,771,0,3,0,0.00,753,1494,0,1,0,3,1,7,0,2,0.00,0.00,1,213,0.00,0.00,2,11,2009,0,0,177500,2265,1,224,0,1,1,1
60,0,10120,0,0,0,0,0,0,13,0,0,0,1,8,5,1994,1994,1,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1165,0,0,0,0.00,1203,2526,1,2,1,4,1,8,0,1,0.00,1.00,3,844,0.00,0.00,0,12,2006,0,0,290000,3691,4,387,0,1,1,1
20,0,8688,0,0,0,0,0,0,4,0,0,0,0,7,5,2005,2005,0,0,0,0,1.00,1,0,0,1.00,0.00,1.00,0.00,0.00,1616,0,0,0,0.00,1616,1616,0,2,0,3,1,7,0,0,0.00,1.00,3,834,0.00,0.00,0,4,2006,0,0,232000,3232,2,267,0,1,1,0
160,1,3363,0,0,0,0,0,0,3,0,0,1,1,7,5,2004,2004,0,0,0,0,2.00,1,0,0,1.00,0.00,0.00,0.00,0.00,976,0,0,0,0.00,976,1708,0,2,0,3,1,7,4,0,1.00,0.00,2,380,0.00,0.00,0,4,2006,0,0,130000,2684,2,40,0,1,1,0
20,0,13173,0,1,0,0,1,0,6,0,0,0,0,9,5,2006,2007,1,0,0,0,2.00,1,0,0,2.00,0.00,0.00,1.00,0.00,1652,0,0,0,0.00,1652,1652,1,2,0,2,2,6,0,2,0.00,2.00,2,840,0.00,0.00,0,11,2009,0,0,325000,3304,3,506,0,1,1,1
120,0,6955,0,1,0,0,0,0,6,0,0,1,0,7,5,2005,2006,0,0,0,0,2.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1368,0,0,0,0.00,1368,1368,0,2,0,2,1,6,0,1,0.00,1.00,2,474,0.00,0.00,0,9,2006,1,1,202500,2736,2,167,0,1,1,1
20,0,8072,0,0,0,0,0,0,1,0,0,0,0,5,5,1994,1995,0,0,0,0,0.00,0,1,0,1.00,1.00,0.00,2.00,0.00,990,0,0,0,0.00,990,990,1,1,0,3,0,5,0,0,1.00,0.00,2,480,0.00,0.00,0,5,2009,0,0,138000,1980,2,64,0,1,1,0
20,1,12000,0,0,0,0,0,0,2,0,0,0,0,5,7,1948,2005,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,1.00,4.00,924,0,0,0,0.00,1122,1122,1,1,0,2,1,6,0,0,0.00,0.00,2,528,0.00,0.00,0,5,2008,0,0,147000,2046,2,36,0,1,1,0
20,0,7153,0,0,0,0,0,0,9,0,0,0,0,6,5,1991,1991,0,0,1,2,1.00,0,0,1,1.00,0.00,0.00,1.00,0.00,1278,0,2,0,0.00,1294,1294,1,2,0,3,1,6,0,0,0.00,1.00,2,496,0.00,0.00,0,6,2008,0,0,179200,2572,3,163,0,1,1,0
20,0,17500,0,0,0,0,0,0,11,6,0,0,0,7,8,1959,2002,0,0,6,2,0.00,1,1,0,1.00,0.00,1.00,1.00,0.00,1902,0,1,0,0.00,1902,1902,1,2,0,3,2,7,0,2,0.00,2.00,2,567,0.00,0.00,0,5,2010,0,0,335000,3804,3,369,0,1,1,1
20,0,8814,0,0,0,0,0,0,1,0,0,0,0,7,5,2005,2007,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,1274,0,0,0,0.00,1274,1274,1,2,0,3,1,6,0,0,0.00,1.00,2,508,0.00,0.00,0,1,2007,1,1,203000,2548,3,362,0,1,1,0
60,0,9572,0,1,0,0,0,0,13,0,0,0,1,8,5,1990,1990,0,0,3,3,1.00,1,0,0,2.00,0.00,0.00,1.00,0.00,1453,0,0,0,0.00,1453,2810,0,2,1,4,1,9,0,1,0.00,1.00,2,750,2.00,2.00,0,6,2007,0,0,302000,4263,3,500,0,1,1,1
60,0,14774,0,1,0,0,1,0,13,0,0,0,1,9,5,1999,1999,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1393,0,0,0,0.00,1422,2599,0,2,1,4,1,10,0,1,2.00,2.00,3,779,0.00,0.00,0,5,2010,0,0,333168,3992,3,698,0,1,1,1
20,0,8190,0,0,0,0,0,0,3,0,0,0,0,4,6,1954,1954,1,0,3,3,0.00,0,0,1,0.00,0.00,0.00,4.00,0.00,948,0,0,0,0.00,948,948,1,1,0,3,0,5,0,1,1.00,0.00,1,280,0.00,0.00,0,10,2007,0,0,119000,1896,2,36,0,1,1,1
60,0,11075,0,0,0,0,0,0,0,0,0,0,1,6,5,1969,1969,0,0,1,2,0.00,0,0,1,3.00,0.00,3.00,2.00,2.00,952,0,1,0,0.00,1092,2112,0,2,1,4,0,9,0,2,0.00,0.00,2,576,0.00,0.00,0,6,2008,0,0,206900,3064,3,280,0,1,1,1
20,0,10226,0,1,0,0,0,0,1,0,0,0,0,8,5,2008,2008,0,0,0,0,2.00,1,0,0,2.00,0.00,2.00,0.00,0.00,1622,0,0,0,0.00,1630,1630,1,2,0,3,2,8,0,1,0.00,1.00,3,860,0.00,0.00,0,1,2009,0,0,295493,3252,3,214,0,1,1,1
120,2,4230,0,0,0,0,1,0,4,0,0,1,0,7,5,2006,2007,0,0,0,0,0.00,1,0,0,2.00,1.00,0.00,0.00,0.00,1352,0,0,0,0.00,1352,1352,0,2,0,2,1,5,0,1,0.00,1.00,2,466,0.00,0.00,0,4,2007,1,1,208900,2704,2,241,0,1,1,1
20,0,14781,0,2,0,0,2,0,1,0,0,0,0,8,5,2001,2002,1,0,0,0,1.00,1,0,0,1.00,0.00,2.00,0.00,0.00,1753,0,0,0,0.00,1787,1787,0,2,0,3,1,7,0,1,0.00,1.00,3,748,0.00,0.00,0,8,2006,0,0,275000,3540,2,348,0,1,1,1
20,0,10215,0,0,1,0,0,0,3,0,0,0,0,4,5,1954,1954,1,0,3,3,1.00,0,0,0,0.00,0.00,0.00,2.00,0.00,864,0,0,0,0.00,948,948,0,1,0,3,0,5,0,0,0.00,0.00,1,248,0.00,0.00,0,2,2007,0,0,111000,1812,1,0,0,1,1,0
20,0,8400,0,0,0,0,0,0,0,0,0,0,0,6,3,1957,1957,1,0,6,8,0.00,0,0,1,0.00,0.00,0.00,2.00,1.00,1478,0,2,0,0.00,1478,1478,1,1,1,3,0,6,0,2,0.00,1.00,2,442,0.00,0.00,0,6,2009,0,0,156500,2956,3,330,0,1,1,1
20,0,6627,0,1,0,0,1,0,10,1,0,0,0,3,6,1949,1950,1,0,0,0,0.00,0,0,1,1.00,0.00,0.00,1.00,0.00,0,5,1,1,0.00,720,720,0,1,0,2,0,4,0,0,1.00,0.00,1,287,0.00,1.00,0,7,2008,0,0,72500,720,1,0,0,1,0,0
60,0,10186,0,1,0,0,0,0,13,0,0,0,1,7,5,1992,1992,0,0,1,2,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,750,0,0,0,0.00,1061,1923,1,2,1,3,1,8,0,1,0.00,1.00,2,564,0.00,0.00,0,6,2010,0,0,190000,2673,4,279,0,1,1,1
30,0,5330,0,0,2,0,0,0,10,0,0,0,0,4,7,1940,1950,1,0,0,0,0.00,3,0,1,0.00,0.00,0.00,5.00,0.00,420,0,2,0,0.00,708,708,0,1,0,2,3,5,0,0,0.00,1.00,0,0,0.00,0.00,0,12,2009,0,0,82500,1128,1,164,0,0,1,0
20,0,9986,0,0,0,0,0,0,4,0,0,0,0,8,5,2006,2007,0,0,0,0,1.00,1,0,0,2.00,0.00,1.00,0.00,0.00,1795,0,0,0,0.00,1795,1795,0,2,0,2,1,7,0,1,0.00,1.00,3,895,0.00,0.00,0,2,2007,1,1,147000,3590,2,49,0,1,1,1
30,1,3636,0,0,0,0,0,0,15,0,0,0,0,4,4,1922,1950,0,0,9,9,0.00,0,0,2,0.00,2.00,0.00,0.00,0.00,796,0,3,1,0.00,796,796,0,1,0,2,0,5,0,0,0.00,1.00,0,0,0.00,0.00,1,1,2008,0,0,55000,1592,1,100,0,0,1,0
30,3,4270,0,0,1,0,0,1,3,0,0,0,0,3,6,1931,2006,0,0,2,1,0.00,0,0,2,0.00,0.00,0.00,4.00,0.00,544,0,0,0,0.00,774,774,0,1,0,3,1,6,0,0,0.00,1.00,0,0,0.00,0.00,0,5,2007,0,0,79000,1318,1,286,0,0,1,0
20,0,6600,0,0,0,0,0,0,12,0,0,0,0,5,9,1982,2008,0,0,0,0,0.00,1,1,1,0.00,0.00,0.00,2.00,0.00,816,0,0,0,0.00,816,816,0,1,0,3,1,5,0,1,0.00,0.00,1,264,0.00,0.00,0,10,2008,0,0,130500,1632,2,0,0,1,1,1
50,1,10440,0,0,0,0,1,0,2,0,0,0,2,6,7,1920,1950,0,0,6,3,0.00,1,1,2,1.00,0.00,0.00,5.00,0.00,1510,1,0,0,0.00,1584,2792,0,2,0,5,0,8,3,2,1.00,0.00,2,520,1.00,0.00,0,6,2008,0,0,256000,4302,2,1027,0,1,1,1
60,0,9084,0,1,0,0,0,0,5,0,0,0,1,7,5,1998,1998,1,0,0,0,0.00,0,0,0,1.00,0.00,0.00,0.00,0.00,935,0,2,0,0.00,955,1632,0,2,1,3,0,8,0,1,0.00,2.00,2,462,0.00,0.00,0,6,2006,0,0,176500,2567,3,28,0,1,1,1
20,0,10000,0,0,0,0,0,0,4,0,0,0,0,8,5,2006,2006,1,0,0,0,2.00,1,0,0,1.00,1.00,1.00,0.00,0.00,1588,0,0,0,0.00,1588,1588,0,2,0,3,1,7,0,1,0.00,1.00,3,825,0.00,0.00,0,12,2007,0,0,227000,3176,2,189,0,1,1,1
80,0,10780,0,1,0,0,0,0,1,0,0,0,3,5,5,1976,1976,0,0,2,1,0.00,0,0,1,0.00,0.00,1.00,2.00,0.00,911,0,2,0,0.00,954,954,0,1,0,3,0,6,0,0,1.00,0.00,2,576,0.00,0.00,0,7,2006,0,0,132500,1865,1,0,0,1,1,0
20,0,8877,0,0,0,0,0,1,3,0,0,0,0,4,6,1938,1958,0,0,2,1,0.00,0,0,1,0.00,0.00,3.00,2.00,0.00,816,0,0,0,0.00,816,816,1,1,0,2,0,3,0,1,1.00,0.00,1,288,1.00,1.00,0,5,2009,0,0,100000,1632,2,0,0,1,1,1
50,1,7200,0,0,0,0,1,0,15,0,0,0,2,5,6,1938,1995,0,0,3,3,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,803,0,0,0,0.00,803,1360,0,1,1,2,1,6,0,0,1.00,0.00,1,297,0.00,0.00,0,7,2006,0,0,125500,2163,2,255,0,1,1,0
160,1,2368,0,0,0,0,0,0,21,0,0,1,1,5,6,1970,1970,0,0,1,2,0.00,0,0,1,0.00,0.00,0.00,5.00,0.00,765,0,1,0,0.00,765,1365,0,1,1,3,0,7,2,0,0.00,0.00,2,440,0.00,0.00,0,5,2009,0,0,125000,2130,2,36,0,1,1,0
20,0,9650,0,0,0,0,0,0,8,0,0,0,0,6,5,1977,1977,0,0,4,4,1.00,0,0,1,1.00,0.00,0.00,2.00,0.00,1350,0,1,0,0.00,1334,1334,0,2,0,2,0,6,0,1,0.00,1.00,2,630,0.00,0.00,0,4,2009,0,0,167900,2684,3,16,0,1,1,1
90,0,9246,0,1,0,0,0,0,8,1,0,2,0,5,5,1973,1973,0,0,4,4,1.00,0,0,1,0.00,0.00,0.00,0.00,0.00,1656,0,1,0,0.00,1656,1656,0,2,0,4,0,8,0,0,1.00,0.00,2,506,0.00,0.00,0,11,2008,0,0,135000,3312,2,211,0,1,1,0
30,1,4118,0,1,1,0,1,1,2,1,0,0,0,4,4,1941,1950,0,0,3,3,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,693,2,3,1,1.00,693,693,0,1,0,2,3,4,0,0,0.00,1.00,0,0,0.00,0.00,1,3,2006,0,0,52500,1386,1,20,0,0,1,0
60,0,13450,0,1,0,0,1,0,1,0,0,0,1,7,5,2002,2002,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,916,0,0,0,0.00,920,1861,1,2,1,3,1,8,0,0,2.00,1.00,2,492,0.00,0.00,0,6,2006,0,0,200000,2777,4,237,0,1,1,0
20,0,9560,0,1,0,0,1,0,1,0,0,0,0,5,7,1972,1972,1,0,2,1,0.00,0,1,1,0.00,0.00,3.00,4.00,0.00,864,0,0,0,0.00,864,864,0,1,0,3,0,5,0,0,0.00,1.00,1,288,0.00,0.00,0,6,2006,0,0,128500,1728,1,0,0,1,1,0
20,0,8294,0,0,0,0,0,0,0,0,0,0,0,4,5,1971,1971,0,0,2,1,0.00,0,0,1,0.00,0.00,0.00,0.00,0.00,858,0,1,0,0.00,872,872,0,1,0,3,0,5,0,0,1.00,0.00,4,480,0.00,0.00,0,6,2007,0,0,123000,1730,1,0,0,1,1,0
20,0,13695,0,0,0,0,0,0,9,5,0,0,0,6,5,2003,2004,0,0,0,0,0.00,0,0,0,1.00,0.00,0.00,1.00,0.00,1114,0,0,0,0.00,1114,1114,1,1,0,3,1,6,0,0,1.00,0.00,2,576,0.00,0.00,0,7,2008,0,0,155000,2228,2,78,0,1,1,0
60,0,9375,0,0,0,0,0,0,1,0,0,0,1,8,5,2002,2002,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1284,0,0,0,0.00,1284,2169,0,2,1,3,1,7,0,1,0.00,1.00,2,647,0.00,0.00,0,8,2007,0,0,228500,3453,3,279,0,1,1,1
50,0,7558,0,0,1,0,0,0,11,0,0,0,2,6,6,1928,1950,0,0,6,12,0.00,0,0,2,0.00,0.00,0.00,0.00,0.00,896,0,2,0,0.00,1172,1913,0,1,1,3,0,9,0,1,1.00,0.00,2,342,1.00,1.00,0,3,2009,0,0,177000,2809,2,0,0,1,1,1
60,0,11103,0,1,0,0,1,0,1,0,0,0,1,7,5,2006,2006,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,728,0,0,0,0.00,728,1456,0,2,1,3,1,8,0,1,0.00,2.00,2,440,0.00,0.00,0,7,2007,1,1,155835,2184,3,0,0,1,1,1
30,1,6000,0,0,0,0,0,0,2,0,0,0,0,4,4,1920,1950,1,0,2,1,0.00,0,0,0,0.00,0.00,0.00,2.00,0.00,960,0,2,0,1.00,960,960,0,1,0,2,3,5,0,0,1.00,0.00,1,308,0.00,0.00,0,7,2007,0,0,108500,1920,1,168,0,1,1,0
20,0,20781,0,2,0,0,2,0,8,4,0,0,0,7,7,1968,2003,1,0,6,2,0.00,0,0,1,0.00,0.00,0.00,3.00,1.00,1568,0,1,0,0.00,2156,2156,0,2,0,3,0,9,0,1,0.00,1.00,2,508,2.00,0.00,0,6,2006,0,0,262500,3724,2,370,0,1,1,1
20,0,15306,0,1,2,0,1,0,14,0,0,0,0,8,5,2006,2007,0,0,0,0,2.00,1,0,0,2.00,0.00,2.00,1.00,0.00,1732,0,0,0,0.00,1776,1776,1,2,0,3,1,7,0,1,0.00,2.00,3,712,0.00,0.00,0,5,2007,1,1,283463,3508,3,0,0,1,1,1
20,0,16196,0,3,3,0,0,0,9,0,0,0,0,7,5,1998,1998,0,0,0,0,0.00,1,0,0,1.00,0.00,2.00,1.00,0.00,1482,0,0,0,0.00,1494,1494,1,2,0,3,1,5,0,1,0.00,1.00,2,514,0.00,0.00,0,8,2007,0,0,215000,2976,3,427,0,1,1,1
70,1,5250,0,0,0,0,0,0,2,0,0,0,1,8,5,1872,1987,0,0,2,1,0.00,0,1,2,0.00,2.00,0.00,5.00,0.00,684,4,3,1,0.00,938,2358,0,2,0,4,0,8,0,0,0.00,1.00,0,0,0.00,0.00,0,12,2008,0,0,122000,2837,2,74,0,0,1,0
90,0,11643,0,0,0,0,0,0,0,2,0,2,1,5,5,1969,1969,0,0,2,1,1.00,0,0,1,0.00,0.00,0.00,5.00,0.00,1248,0,1,0,0.00,1338,2634,1,2,2,6,0,12,0,0,1.00,0.00,4,968,0.00,0.00,0,8,2009,0,0,200000,3882,5,0,0,1,1,0
60,0,9247,0,1,0,0,0,0,0,0,0,0,1,6,6,1962,1962,0,0,1,2,1.00,0,0,1,0.00,0.00,0.00,4.00,0.00,858,0,0,0,0.00,858,1716,0,1,1,4,0,8,0,1,0.00,2.00,2,490,0.00,0.00,0,3,2008,0,0,171000,2574,2,204,0,1,1,1
50,1,6000,0,0,0,0,0,0,10,0,0,0,2,6,9,1937,2000,0,0,2,1,0.00,1,0,2,0.00,0.00,0.00,0.00,0.00,698,0,1,0,0.00,786,1176,0,1,0,2,0,4,0,0,1.00,0.00,2,624,0.00,0.00,1,7,2009,0,0,134900,1874,1,210,0,1,1,0
50,0,14720,0,1,0,0,2,0,13,0,0,0,2,8,5,1995,1996,1,0,0,0,1.00,1,0,0,1.00,0.00,1.00,1.00,0.00,2033,0,0,0,0.00,2053,3238,1,2,1,4,1,9,0,1,0.00,2.00,3,666,0.00,0.00,0,3,2010,0,0,410000,5271,4,369,0,1,1,1
60,0,10316,0,1,0,0,0,0,1,0,0,0,1,7,5,2000,2000,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,992,0,0,0,0.00,992,1865,1,2,1,3,1,7,0,1,0.00,1.00,3,839,0.00,0.00,0,6,2008,0,0,235000,2857,4,184,0,1,1,1
80,0,10192,0,1,0,0,0,0,8,0,0,0,3,7,6,1968,1992,0,0,2,1,1.00,0,0,1,0.00,0.00,0.00,0.00,0.00,570,0,2,0,0.00,1222,1920,0,3,0,4,1,8,0,1,0.00,1.00,2,487,0.00,0.00,0,9,2006,0,0,170000,2490,3,98,0,1,1,1
20,0,9477,0,0,0,0,1,0,0,0,0,0,0,5,5,1966,1966,0,0,1,2,1.00,0,0,1,0.00,0.00,0.00,4.00,0.00,864,0,1,0,0.00,892,892,0,1,0,3,0,5,0,0,0.00,1.00,1,264,0.00,0.00,0,10,2008,0,0,110000,1756,1,0,0,1,1,0
20,0,12537,0,1,0,0,2,0,0,0,0,0,0,5,6,1971,2008,0,0,0,0,0.00,0,0,1,0.00,0.00,0.00,1.00,0.00,1078,0,0,0,0.00,1078,1078,1,1,1,3,0,6,0,1,0.00,2.00,2,500,0.00,0.00,0,4,2010,0,0,149900,2156,3,0,0,1,1,1
160,2,2117,0,0,0,0,0,0,4,0,0,3,1,6,5,2000,2000,0,0,2,1,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,756,0,0,0,0.00,769,1573,0,2,1,3,1,5,0,0,1.00,0.00,2,440,0.00,0.00,0,6,2010,0,0,177500,2329,3,32,0,1,1,0
20,0,16737,0,0,0,0,4,0,6,0,0,0,0,9,5,2004,2005,1,0,0,0,1.00,1,0,0,2.00,0.00,1.00,1.00,0.00,1980,0,0,0,0.00,1980,1980,1,2,0,3,2,8,0,1,0.00,2.00,3,770,0.00,0.00,0,9,2006,0,0,315000,3960,3,239,0,1,1,1
70,0,9842,0,0,0,0,0,0,17,1,0,0,1,5,6,1921,1998,0,0,2,3,0.00,0,0,2,0.00,2.00,0.00,0.00,0.00,612,0,0,0,0.00,990,2601,0,3,1,4,0,8,0,0,2.00,1.00,2,621,0.00,0.00,0,5,2008,0,0,189000,3213,4,484,0,1,1,0
20,0,16158,0,1,3,0,0,1,18,0,0,0,0,7,5,2005,2005,1,0,0,0,2.00,1,0,0,2.00,0.00,1.00,2.00,0.00,1530,0,0,0,0.00,1530,1530,1,2,0,3,1,7,0,1,0.00,2.00,2,430,0.00,0.00,0,6,2009,0,0,260000,3060,3,204,0,1,1,1
50,0,12513,0,1,0,0,3,0,0,1,0,0,2,4,4,1920,2007,0,0,0,0,0.00,0,1,2,0.00,2.00,0.00,0.00,0.00,715,0,2,0,0.00,1281,1738,0,2,0,4,0,7,0,1,0.00,0.00,1,368,0.00,0.00,0,6,2009,0,0,104900,2453,2,55,0,1,1,1
60,0,8499,0,1,0,0,0,0,5,0,0,0,1,6,5,2006,2007,0,0,0,0,0.00,0,0,0,1.00,0.00,0.00,0.00,0.00,616,0,0,0,0.00,616,1412,0,2,1,3,1,6,0,1,2.00,2.00,2,432,0.00,0.00,0,3,2007,1,1,156932,2028,3,36,0,1,1,1
160,2,3180,0,0,0,0,0,0,4,0,0,1,1,7,5,2005,2005,0,0,2,1,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,600,0,0,0,0.00,520,1200,0,2,1,2,1,4,0,0,1.00,1.00,2,480,0.00,0.00,0,4,2006,0,2,144152,1720,3,166,0,1,1,0
60,2,7500,0,0,0,0,0,0,4,0,0,0,1,7,5,2000,2000,0,0,0,0,0.00,1,0,0,1.00,0.00,0.00,1.00,0.00,814,0,0,0,0.00,814,1674,1,2,1,3,1,7,0,0,0.00,1.00,2,663,0.00,0.00,0,1,2010,0,0,216000,2488,4,96,0,1,1,0
60,0,9179,0,1,0,0,0,0,1,0,0,0,1,7,5,1999,1999,0,0,0,0,1.00,1,0,0,1.00,0.00,0.00,1.00,0.00,873,0,0,0,0.00,882,1790,1,2,1,3,1,7,0,0,0.00,1.00,2,588,0.00,0.00,0,6,2008,0,2,193000,2663,4,88,0,1,1,0
160,1,2665,0,0,0,0,0,0,19,0,0,1,1,5,6,1977,1977,0,0,5,5,0.00,0,0,0,0.00,0.00,0.00,2.00,1.00,757,0,0,0,0.00,925,1475,0,2,0,4,0,6,0,1,0.00,1.00,1,336,0.00,0.00,0,7,2006,0,0,127000,2232,2,130,0,1,1,1
120,1,4435,0,0,0,0,0,0,1,0,0,1,0,6,5,2003,2004,0,0,0,0,1.00,1,0,0,1.00,0.00,1.00,1.00,0.00,848,0,0,0,0.00,848,848,1,1,0,1,1,4,0,0,0.00,2.00,2,420,0.00,0.00,0,6,2009,0,0,144000,1696,2,140,0,1,1,0
20,0,10635,0,2,0,0,3,0,1,0,0,0,0,8,5,2003,2003,1,0,0,0,1.00,1,0,0,1.00,0.00,1.00,3.00,5.00,1657,0,0,0,0.00,1668,1668,1,2,0,3,1,8,0,1,0.00,2.00,2,502,0.00,0.00,0,5,2010,0,0,232000,3325,3,262,0,1,1,1
50,0,5400,0,0,0,0,1,0,2,2,0,0,2,4,6,1920,1950,0,0,13,15,0.00,3,0,0,0.00,0.00,0.00,2.00,1.00,840,0,0,0,0.00,840,1374,0,1,0,2,0,6,0,0,1.00,2.00,1,338,0.00,0.00,0,10,2009,0,0,105000,2214,1,198,0,1,1,0
80,0,9600,0,0,0,0,0,0,0,0,0,0,3,6,6,1955,1996,1,0,9,9,0.00,0,0,1,0.00,0.00,1.00,3.00,0.00,992,0,2,0,0.00,1661,1661,1,1,0,3,1,8,0,1,2.00,1.00,1,377,0.00,0.00,0,10,2008,0,0,165500,2653,2,206,0,1,1,1
60,0,9750,0,0,0,0,1,0,1,0,0,0,1,7,6,1998,1998,0,0,0,0,0.00,0,0,0,1.00,0.00,1.00,1.00,0.00,1108,0,0,0,0.00,1108,2097,1,2,1,3,1,8,0,1,1.00,1.00,2,583,0.00,0.00,0,6,2006,0,0,274300,3205,4,423,0,1,1,1
20,0,11400,0,0,0,0,0,0,13,0,0,0,0,10,5,2001,2002,1,0,0,0,1.00,2,0,0,2.00,0.00,2.00,1.00,0.00,2633,0,0,0,0.00,2633,2633,1,2,1,2,2,8,0,2,0.00,1.00,3,804,0.00,0.00,0,3,2007,0,0,466500,5266,4,454,0,1,1,1
60,2,10625,0,0,0,0,0,0,4,0,0,0,1,7,5,2005,2005,0,0,5,5,0.00,1,0,0,1.00,0.00,0.00,0.00,0.00,1026,0,0,0,0.00,1026,1958,0,2,1,3,1,9,0,1,0.00,2.00,3,936,0.00,0.00,0,7,2008,0,0,250000,2984,3,364,0,1,1,1
