"Id","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","_stFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_sf","haspool","hasgarage","hasbsmt","hasfireplace"
1132,20,"0",10712,"0",,"0","0","0","0","0","12","0","0","0","0",5,5,1991,1992,"0","0","1","2","0","0","0","0","1","0","3","3","0",974,"0","1","0","0",974,974,0,1,0,3,"0",5,"0",0,,,,0,0,,,"0",,"0",,9,2007,"7","2",93500,1948,1,28,0,0,1,0
1133,70,"1",9900,"0",,"0","0","0","0","0","2","0","0","0","1",6,4,1880,1950,"0","0","3","3","0","0","0","2","0","0","3","0","0",1008,"1","1","0","0",1178,2210,0,2,0,5,"3",8,"0",0,,"1","0",1,205,"1","0","1",,,,5,2007,"0","0",117500,3218,2,48,0,1,1,0
1134,60,"0",9828,"0",,"1","0","0","0","0","9","0","0","0","1",8,5,1995,1995,"0","0","0","0","0","1","0","0","1","0","0","1","0",1128,"0","0","0","0",1142,2020,0,2,1,3,"1",8,"0",1,"1","0","1",2,466,"0","0","0",,,,6,2009,"0","0",239500,3148,3,155,0,1,1,1
1135,60,"0",8773,"0",,"1","2","0","0","0","5","0","0","0","1",6,5,1997,1997,"0","0","0","0","0","0","0","0","1","0","1","0","0",916,"0","2","0","0",916,1600,0,2,1,3,"0",7,"0",1,"1","0","2",2,460,"0","0","0",,,,8,2007,"0","0",169000,2516,3,138,0,1,1,1
1136,30,"1",6180,"0",,"0","0","0","1","0","10","0","0","0","0",6,5,1926,1950,"0","0","3","3","0","0","0","2","0","0","0","0","0",960,"0","1","1","0",986,986,0,1,0,2,"0",5,"0",1,"0","1","0",1,180,"0","0","0",,,,5,2007,"0","0",102000,1946,1,128,0,1,1,1
1137,50,"0",9600,"0",,"0","0","0","0","0","0","0","0","0","2",6,5,1950,1950,"0","0","0","0","0","0","0","1","0","0","0","3","0",1032,"0","1","0","1",1032,1252,0,1,0,3,"0",6,"0",0,,"0","0",1,288,"0","0","0",,,,4,2008,"0","2",119000,2284,1,96,0,1,1,0
1138,50,"0",6342,"0",,"0","0","0","0","0","7","1","0","0","2",5,8,1875,1996,"0","0","0","0","0","0","1","1","0","0","0","0","0",780,"0","2","1","0",780,1020,0,1,0,2,"0",6,"0",0,,,,0,0,,,"1",,,,5,2010,"0","0",94000,1800,1,176,0,0,1,0
1139,20,"0",9819,"0",,"1","0","0","0","1","12","0","0","0","0",6,5,1977,1977,"0","0","4","10","0","0","0","0","0","0","2","2","0",1567,"0","1","0","0",1567,1567,1,2,0,2,"1",5,"0",2,"1","0","1",2,714,"0","0","0",,,,5,2009,"0","0",196000,3134,3,296,0,1,1,1
1140,30,"0",8731,"0",,"1","0","0","0","0","10","0","0","0","0",5,5,1920,1950,"0","0","8","7","0","0","2","2","0","0","0","3","0",915,"0","1","0","0",1167,1167,0,1,0,3,"0",6,"4",1,"0","1","0",2,495,"0","0","0",,,,5,2007,"0","0",144000,2082,1,342,0,1,1,1
1141,20,"0",7350,"0",,"0","0","0","1","0","0","0","0","0","0",5,7,1951,1951,"0","0","1","2","0","0","0","1","0","0","3","2","0",952,"0","1","0","0",952,952,1,1,0,2,"0",4,"0",0,,"1","0",2,840,"0","0","0",,,,6,2008,"2","2",139000,1904,2,0,0,1,1,0
1142,60,"0",10304,"0",,"1","0","0","2","0","8","4","0","0","1",5,7,1976,1976,"0","0","4","4","1","0","1","1","0","0","0","2","0",780,"0","0","0","0",1088,1868,1,2,1,4,"1",9,"0",1,"1","0","0",2,484,"0","0","0",,,,10,2009,"0","0",197500,2648,4,544,0,1,1,1
1143,60,"0",9965,"0",,"0","0","0","0","0","1","0","0","0","1",8,5,2006,2007,"1","0","0","0","2","1","0","0","2","0","2","1","0",1466,"0","0","0","0",1466,2828,1,3,0,4,"1",11,"0",1,"1","2","1",3,1052,"0","0","0",,,,4,2007,"1","1",424870,4294,4,269,0,1,1,1
1144,20,"0",9000,"0",,"0","0","0","0","0","7","0","0","0","0",5,3,1959,1959,"0","0","3","4","0","0","0","1","0","0","0","1","0",1006,"0","1","0","0",1006,1006,0,1,0,3,"0",5,"0",0,,,,0,0,,,"0",,,,7,2008,"0","0",80000,2012,1,24,0,0,1,0
1145,190,"0",12180,"0",,"0","0","0","0","0","3","0","0","4","2",4,4,1941,1950,"0","0","2","1","0","0","2","2","1","0","0","3","0",672,"2","3","1","1",672,924,1,1,0,2,"3",5,"0",0,,"1","0",1,280,"0","0","0",,"0",,7,2010,"0","0",80000,1596,2,0,0,1,1,0
1146,50,"1",6240,"0",,"0","0","0","0","0","10","0","0","0","2",5,6,1928,1950,"0","0","2","1","0","0","0","2","0","0","0","0","0",1042,"0","0","0","0",1042,1576,0,1,0,3,"0",8,"0",1,"0","1","0",1,225,"0","0","0",,,,8,2006,"0","3",149000,2618,1,0,0,1,1,1
1147,20,"0",11200,"0",,"0","0","0","0","0","9","0","0","0","0",6,5,1985,1985,"0","0","3","6","1","1","0","1","1","0","0","1","0",1298,"0","1","0","0",1298,1298,1,2,0,3,"1",5,"0",1,"1","0","0",2,403,"0","0","0",,,,5,2006,"0","0",180000,2596,3,191,0,1,1,1
1148,70,"0",12000,"0",,"0","1","0","0","0","11","0","0","0","1",7,7,1941,1950,"0","0","2","1","0","0","0","1","0","0","0","4","0",704,"0","0","0","0",860,1564,0,1,1,3,"3",7,"0",1,"0","0","0",1,234,"0","0","0",,,,7,2009,"0","0",174500,2268,2,0,0,1,1,1
1149,50,"1",5700,"0",,"0","0","0","0","0","2","0","0","0","2",7,7,1926,1950,"0","0","3","3","0","0","0","0","0","0","0","0","0",572,"0","1","0","0",572,1111,0,1,0,2,"0",5,"0",1,"0","1","0",1,288,"0","0","0",,,,8,2008,"0","0",116900,1683,1,176,0,1,1,1
1150,70,"1",9000,"0",,"0","0","0","0","0","2","2","0","0","1",7,9,1920,1988,"1","0","0","0","0","0","1","0","0","0","0","2","0",650,"0","0","0","0",832,1482,0,1,0,3,"0",7,"0",0,,"1","0",2,324,"0","0","0",,,,7,2009,"0","0",143000,2132,2,0,0,1,1,0
1151,20,"0",8280,"0",,"1","0","0","0","0","0","0","0","0","0",6,5,1950,1950,"0","0","6","8","0","0","0","1","0","0","0","0","0",932,"0","0","0","1",932,932,0,1,0,2,"1",4,"0",1,"0","0","0",1,306,"0","0","0",,"1",,11,2007,"0","0",124000,1864,1,214,0,1,1,1
1152,20,"0",17755,"0",,"0","0","0","0","0","3","0","0","0","0",5,4,1959,1959,"0","0","1","4","1","0","0","1","0","0","0","3","0",1466,"0","1","0","0",1466,1466,0,1,1,3,"3",6,"0",2,"0","0","2",2,528,"0","0","0",,,,11,2006,"0","0",149900,2932,2,240,0,1,1,1
1153,20,"0",14115,"0",,"1","0","0","0","0","11","0","0","0","0",6,7,1956,2004,"0","0","11","12","0","0","0","0","0","0","0","2","5",1073,"0","0","0","0",1811,1811,0,1,0,2,"2",6,"0",1,"0","0","2",2,470,"0","0","0",,,,7,2006,"0","2",230000,2884,1,280,0,1,1,1
1154,30,"1",5890,"0",,"0","0","0","1","0","15","0","0","0","0",6,8,1930,2007,"0","0","3","3","0","1","1","2","0","0","1","2","0",816,"0","0","0","0",816,816,0,1,0,2,"0",5,"0",0,,"1","0",1,432,"0","0","0",,,,6,2008,"0","0",120500,1632,1,96,0,1,1,0
1155,60,"0",13700,"0",,"1","0","0","0","0","0","0","0","0","1",7,6,1965,1988,"0","0","0","0","2","0","0","1","0","0","2","2","0",864,"0","1","0","0",902,1820,0,1,2,4,"1",8,"0",2,"0","0","0",2,492,"0","0","0",,"1",,5,2008,"0","0",201800,2684,2,417,0,1,1,1
1156,20,"0",10768,"0",,"1","0","0","1","0","22","0","0","0","0",5,8,1976,2004,"0","0","4","4","0","1","1","1","1","0","2","2","0",1437,"0","1","0","0",1437,1437,1,2,0,3,"1",6,"0",1,"2","0","1",2,528,"0","0","0",,,,7,2007,"0","0",218000,2874,3,201,0,1,1,1
1157,80,"0",9350,"0",,"0","0","0","0","0","0","0","0","0","3",5,8,1965,1999,"0","0","6","8","0","0","1","0","0","0","2","2","0",1219,"0","2","0","0",1265,1265,0,2,0,3,"1",6,"0",1,"0","0","1",2,502,"0","0","0",,"0",,10,2008,"0","0",179900,2484,3,188,0,1,1,1
1158,120,"0",5001,"0",,"1","0","0","0","0","6","0","0","3","0",7,5,2007,2008,"0","0","0","0","2","1","0","0","1","0","0","1","0",1314,"0","0","0","0",1314,1314,1,2,0,2,"1",6,"0",1,"0","0","1",2,626,"0","0","0",,,,7,2009,"0","0",230000,2628,3,234,0,1,1,1
1159,20,"0",11932,"0",,"0","0","0","3","0","4","1","0","0","0",8,5,2007,2008,"0","0","0","0","2","1","0","0","1","0","0","0","0",1580,"0","0","0","0",1580,1580,0,2,0,3,"1",7,"0",0,,"0","1",3,830,"0","0","0",,,,6,2008,"3","1",235128,3160,2,24,0,1,1,0
1160,60,"0",9120,"0",,"0","0","0","0","0","8","0","0","0","1",6,6,1974,1974,"1","0","1","2","1","1","0","1","0","0","0","2","0",901,"0","1","0","0",943,1876,0,2,1,4,"1",8,"0",1,"1","0","1",2,540,"2","0","0",,,,7,2008,"0","0",185000,2777,3,69,0,1,1,1
1161,160,"0",2280,"0",,"0","0","0","0","0","23","0","0","3","1",6,5,1978,1978,"0","0","4","11","0","0","0","1","1","0","0","2","0",855,"0","3","0","0",855,1456,0,2,1,3,"0",7,"0",1,"1","0","0",2,440,"0","0","0",,,,7,2010,"0","0",146000,2311,3,26,0,1,1,1
1162,20,"0",14778,"0",,"1","3","0","2","0","11","4","0","0","0",6,7,1954,2006,"1","0","1","2","1","1","0","1","0","0","0","3","0",1296,"0","0","0","0",1640,1640,1,1,0,3,"1",7,"0",1,"0","1","0",2,924,"0","0","0",,,,11,2008,"0","0",224000,2936,2,324,0,1,1,1
1163,20,"0",8724,"0",,"0","0","0","0","0","7","0","0","0","0",5,5,1968,1968,"0","0","0","0","0","0","0","1","1","0","0","3","0",894,"0","2","0","0",894,894,0,1,0,3,"0",5,"0",1,"4","0","2",2,450,"0","0","0",,,,5,2007,"0","0",129000,1788,1,0,0,1,1,1
1164,90,"0",12900,"0",,"0","0","0","0","0","7","1","0","2","4",4,4,1969,1969,"0","0","4","4","0","0","0","1","1","0","1","1","0",1198,"0","1","0","0",1258,1258,2,0,2,0,"0",6,"0",0,,"4","0",2,400,"1","0","0",,,,1,2008,"0","4",108959,2456,3,120,0,1,1,0
1165,80,"0",16157,"0",,"1","0","0","3","0","22","1","0","0","3",5,7,1978,1978,"0","0","4","4","0","0","0","0","1","0","2","2","1",1360,"0","0","0","0",1432,1432,1,1,1,2,"1",5,"0",1,"1","0","0",2,588,"0","0","0",,,,6,2007,"0","0",194000,2792,3,348,0,1,1,1
1166,20,"0",9541,"0",,"1","0","0","0","0","6","0","0","0","0",7,5,2009,2009,"0","0","0","0","2","1","0","0","1","0","0","0","0",1502,"0","0","0","0",1502,1502,0,2,0,3,"1",7,"0",0,,"0","1",2,644,"0","0","0",,,,9,2009,"1","1",233170,3004,2,114,0,1,1,0
1167,20,"0",10475,"0",,"1","0","0","1","0","1","0","0","0","0",8,5,2008,2008,"0","0","0","0","2","1","0","0","1","0","1","0","0",1694,"0","0","0","0",1694,1694,0,2,0,3,"1",7,"0",0,,"0","1",3,776,"0","0","0",,,,2,2010,"0","0",245350,3388,2,193,0,1,1,0
1168,60,"0",10852,"0",,"1","0","0","0","0","5","3","0","0","1",6,5,2000,2000,"0","0","0","0","0","0","0","0","1","0","0","1","0",959,"0","0","0","0",959,1671,1,2,1,3,"0",7,"0",1,"1","0","2",2,472,"0","0","0",,,,2,2006,"0","0",173000,2630,4,38,0,1,1,1
1169,70,"0",13728,"0",,"0","0","0","1","0","3","0","0","0","1",6,7,1935,1986,"1","0","8","7","0","0","0","1","0","0","0","4","0",1127,"0","0","0","0",1236,2108,0,2,0,4,"1",7,"0",2,"1","3","0",2,540,"0","0","0",,,,7,2008,"0","0",235000,3235,2,90,0,1,1,1
1170,60,"0",35760,"0",,"1","0","0","2","0","13","0","0","0","1",10,5,1995,1996,"1","0","1","2","1","1","1","0","2","0","2","1","0",1930,"0","0","0","0",1831,3627,1,3,1,4,"1",10,"0",1,"1","0","2",3,807,"0","0","0",,,,7,2006,"0","0",625000,5557,5,437,0,1,1,1
1171,80,"0",9880,"0",,"0","0","0","0","0","12","0","0","0","3",6,6,1977,1977,"0","0","4","4","0","0","0","1","0","0","1","2","0",1096,"0","1","0","0",1118,1118,1,1,0,3,"0",6,"0",1,"4","0","2",1,358,"0","0","0","0","1",,7,2008,"0","0",171000,2214,2,203,1,1,1,1
1172,20,"0",9120,"0",,"0","0","0","0","0","0","0","0","0","0",6,6,1958,1958,"1","0","2","1","0","0","0","1","0","0","0","2","0",1261,"0","0","0","0",1261,1261,1,1,0,3,"0",6,"0",1,"1","0","1",2,433,"0","0","0",,,"0",11,2008,"0","0",163000,2522,2,288,0,1,1,1
1173,160,"2",4017,"0","1","1","0","0","0","0","4","0","0","1","1",7,5,2006,2007,"0","0","2","1","0","1","0","0","1","0","0","0","0",625,"0","0","0","0",625,1250,0,2,1,2,"1",5,"0",0,,"1","2",2,625,"0","0","0",,,,3,2008,"0","0",171900,1875,3,54,0,1,1,0
1174,50,"0",18030,"0",,"1","1","0","0","0","16","0","0","0","2",5,6,1946,1994,"0","0","2","1","0","0","0","1","0","0","0","4","3",1598,"0","1","0","0",1636,3086,0,3,0,3,"2",12,"4",1,"0",,,0,0,,,"0",,"0",,3,2007,"0","0",200500,4205,3,122,0,0,1,1
1175,70,"0",16560,"0",,"1","0","0","0","0","11","0","0","0","1",6,8,1932,1950,"0","0","3","3","0","0","0","2","1","0","0","4","0",952,"0","1","0","0",1170,2345,0,2,1,4,"0",9,"0",1,"0","1","0",2,360,"0","0","0",,,,7,2006,"0","0",239000,3297,3,0,0,1,1,1
1176,50,"0",10678,"0",,"0","0","0","0","0","13","0","0","0","2",8,5,1992,2000,"1","0","1","2","1","1","0","0","1","0","0","1","0",1683,"0","0","0","0",2129,2872,0,2,1,4,"1",9,"0",1,"1","0","2",2,541,"0","0","0",,,,4,2007,"0","0",285000,4555,3,33,0,1,1,1
1177,20,"0",6951,"0",,"1","0","0","2","0","12","0","0","0","0",5,5,1984,1985,"0","0","1","4","0","0","0","1","0","0","0","2","0",876,"0","1","0","0",923,923,1,1,0,3,"0",5,"0",0,,"0","0",1,264,"0","0","0",,"0",,10,2008,"0","0",119500,1799,2,362,0,1,1,0
1178,50,"1",3950,"0","0","0","1","0","0","0","2","2","0","0","2",6,8,1926,2004,"0","0","2","1","0","0","0","1","0","0","0","4","0",818,"0","1","0","0",818,1224,0,1,0,3,"0",5,"0",0,,"1","0",1,210,"0","0","1",,,,12,2009,"0","0",115000,2042,1,116,0,1,1,0
1179,50,"0",7681,"0",,"1","0","0","3","0","11","0","0","0","2",5,6,1921,1950,"0","0","3","3","0","0","0","2","0","0","0","0","0",731,"0","0","0","0",820,1343,0,1,1,3,"0",7,"0",1,"0","1","0",1,186,"1","0","0",,,,7,2009,"0","0",154900,2074,2,294,0,1,1,1
1180,20,"0",8335,"0",,"0","0","0","1","0","3","0","0","0","0",5,5,1954,1954,"0","0","3","3","0","0","0","3",,,,,,0,"0","2","0","0",1124,1124,0,1,0,3,"0",5,"1",1,"0",,,0,0,,,"1",,,,4,2006,"0","0",93000,1124,1,226,0,0,0,1
1181,60,"0",11170,"0",,"2","0","0","1","0","14","0","0","0","1",7,5,1990,1991,"0","0","2","1","0","0","0","5","1","0","0","5","0",1216,"0","0","0","0",1298,2514,0,2,1,4,"0",8,"0",0,,"0","2",2,693,"0","0","0",,"1",,4,2006,"0","0",250000,3730,3,0,0,1,1,0
1182,120,"1",5587,"0",,"1","2","0","0","1","11","0","0","1","0",8,5,2008,2008,"1","0","5","5","2","2","0","0","2","0","2","1","0",1600,"0","0","0","0",1652,1652,1,2,0,2,"1",5,"0",1,"0","0","2",2,482,"0","0","0",,,,11,2008,"1","1",392500,3252,4,368,0,1,1,1
1183,60,"0",15623,"0",,"1","0","0","1","0","13","0","0","0","1",10,5,1996,1996,"1","0","3","10","0","1","0","0","2","0","1","1","0",2396,"0","0","0","0",2411,4476,1,3,1,4,"2",10,"0",2,"1","0","2",3,813,"0","0","0","1","0",,7,2007,"0","2",745000,6872,5,249,1,1,1,1
1184,30,"0",10800,"0","0","0","0","0","0","0","2","0","0","0","0",5,6,1920,1950,"1","0","8","7","0","0","0","2","0","0","0","4","0",1120,"0","0","0","0",1130,1130,1,1,0,2,"0",5,"0",1,"0","1","0",2,720,"0","0","0",,,,6,2006,"0","0",120000,2250,2,229,0,1,1,1
1185,20,"0",35133,"1",,"0","0","0","0","1","14","0","0","0","0",5,4,1963,1963,"1","0","2","1","1","0","0","1","0","0","2","4","0",1572,"0","2","0","0",1572,1572,1,1,1,3,"0",5,"0",2,"1","5","1",3,995,"0","0","0",,,,5,2007,"0","0",186700,3144,3,526,0,1,1,1
1186,50,"0",9738,"0",,"0","0","0","0","0","3","0","0","0","2",5,7,1924,1950,"0","0","9","9","0","0","1","2","0","0","0","3","0",784,"0","2","0","0",949,1221,1,1,0,4,"0",7,"0",0,,"0","0",1,392,"0","0","0",,,,3,2006,"0","0",104900,2005,2,236,0,1,1,0
1187,190,"0",10615,"0",,"1","1","0","1","1","2","2","3","4","1",3,5,1900,1970,"0","0","1","2","0","0","0","1","3","0","3","3","0",978,"0","1","0","0",1014,1699,1,2,0,3,"0",7,"0",0,,"4","0",2,420,"1","1","0",,,,8,2009,"0","2",95000,2677,3,74,0,1,1,0
1188,20,"0",12461,"0",,"0","0","0","1","0","13","0","0","0","0",8,5,1994,1995,"0","0","12","10","0","1","0","0","1","0","0","1","0",1624,"0","0","0","0",1624,1624,1,2,0,2,"1",5,"0",1,"2","0","1",3,757,"0","0","0",,"1",,7,2006,"0","0",262000,3248,3,306,0,1,1,1
1189,60,"0",8935,"0",,"1","0","0","0","0","1","0","0","0","1",7,5,2002,2002,"0","0","0","0","1","1","0","0","1","0","0","0","0",831,"0","0","0","0",831,1660,0,2,1,3,"1",7,"0",0,,"0","1",2,493,"0","0","0",,,,7,2009,"0","0",195000,2491,3,212,0,1,1,0
1190,60,"0",7500,"0",,"0","0","0","0","0","5","0","0","0","1",7,5,1999,1999,"0","0","0","0","0","0","0","0","0","0","0","0","0",994,"0","2","0","0",1028,1804,0,2,1,3,"1",7,"0",1,"1","0","2",2,442,"0","0","0",,,,6,2010,"0","0",189000,2798,3,200,0,1,1,1
1191,190,"0",32463,"0",,"0","3","0","0","1","12","0","0","4","0",4,4,1961,1975,"0","0","2","1","2","0","1","1","0","0","1","3","0",1249,"0","0","0","0",1622,1622,1,1,0,3,"0",7,"0",1,"1","5","2",4,1356,"0","0","0",,,,3,2007,"0","0",168000,2871,2,439,0,1,1,1
1192,160,"2",2645,"0","1","0","0","0","0","0","4","0","0","3","1",8,5,1999,2000,"0","0","2","1","1","1","0","0","1","0","0","0","0",776,"0","0","0","0",764,1441,0,2,1,2,"1",5,"0",0,,"1","0",2,492,"0","0","0",,,,11,2007,"0","0",174000,2217,3,206,0,1,1,0
1193,50,"1",9600,"0","0","0","0","0","0","0","2","0","0","0","2",5,8,1925,1994,"3","0","0","0","0","0","0","0","0","0","3","0","0",702,"0","2","0","0",842,1472,0,1,0,3,"1",6,"0",0,,"1","0",1,250,"0","1","2",,"2",,7,2007,"0","0",125000,2174,1,84,0,1,1,0
1194,120,"1",4500,"0",,"0","0","0","3","0","12","0","0","1","0",6,5,1999,1999,"1","0","0","0","1","0","0","0","2","0","0","1","0",1224,"0","0","0","0",1224,1224,1,2,0,2,"0",5,"0",0,,"0","2",2,402,"0","0","0",,,,6,2009,"0","0",165000,2448,3,304,0,1,1,0
1195,60,"0",9364,"0",,"0","0","0","1","0","7","0","0","0","1",6,7,1969,1969,"0","0","1","2","2","0","0","1","0","0","0","2","0",663,"0","1","0","0",663,1352,0,1,1,4,"0",7,"0",0,,"0","2",1,299,"0","0","0",,"0",,3,2010,"0","0",158000,2015,2,415,0,1,1,0
1196,60,"0",8029,"0",,"1","0","0","0","0","5","0","0","0","1",6,5,2005,2005,"0","0","0","0","0","0","0","0","1","0","0","0","0",728,"0","0","0","0",728,1456,0,2,1,3,"1",8,"0",0,,"0","2",2,400,"0","0","0",,,,7,2008,"0","0",176000,2184,3,124,0,1,1,0
1197,60,"0",14054,"0",,"1","0","0","0","0","5","0","0","0","1",7,5,2006,2006,"0","0","0","0","0","1","0","0","1","0","1","0","0",879,"0","0","0","0",879,1863,0,2,1,4,"1",9,"0",1,"0","2","2",3,660,"0","0","0",,,,11,2006,"1","1",219210,2742,3,117,0,1,1,1
1198,75,"1",8850,"0",,"1","1","0","1","0","2","0","0","0","6",7,6,1916,1950,"0","0","2","1","0","0","0","2","0","0","0","0","0",815,"0","0","0","0",815,1690,0,1,0,3,"0",7,"0",1,"0","1","0",1,225,"0","0","0",,,,7,2006,"5","0",144000,2505,1,330,0,1,1,1
1199,20,"0",9100,"0",,"0","0","0","0","0","1","0","0","0","0",7,5,2001,2001,"0","0","0","0","0","1","0","0","1","0","0","0","0",1212,"0","0","0","0",1212,1212,0,2,0,3,"1",6,"0",0,,"0","1",2,573,"0","0","0",,,,6,2009,"0","0",178000,2424,2,356,0,1,1,0
1200,20,"0",11235,"0",,"0","0","0","0","0","7","0","0","0","0",4,5,1963,1979,"0","0","1","2","1","0","0","1","0","0","0","4","0",1051,"0","2","0","0",1382,1382,0,1,1,3,"0",6,"0",1,"4","0","0",2,459,"0","0","0",,,,10,2006,"0","0",148000,2433,2,82,0,1,1,1
1201,20,"0",9353,"0",,"0","0","0","0","0","0","0","0","0","0",4,5,1970,1970,"0","0","2","1","0","0","0","1","0","0","0","0","0",864,"0","2","0","0",864,864,0,1,0,3,"0",5,"0",0,,"0","0",1,280,"0","0","0",,,"0",7,2006,"7","2",116050,1728,1,0,0,1,1,0
1202,60,"0",10400,"0",,"0","0","0","1","0","1","0","0","0","1",7,5,1998,1998,"0","0","0","0","0","0","0","0","1","0","1","0","0",866,"0","0","0","0",866,1779,0,2,1,3,"1",6,"0",0,,"0","1",2,546,"0","0","0",,,,3,2009,"0","0",197900,2645,3,234,0,1,1,0
1203,50,"1",6000,"0",,"0","0","0","1","0","10","0","0","0","2",5,8,1925,1997,"0","0","3","3","0","0","0","2","0","0","0","0","0",884,"0","0","0","0",884,1348,1,1,0,3,"0",5,"0",1,"2","1","0",1,216,"0","0","1",,,,5,2009,"0","0",117000,2232,2,208,0,1,1,1
1204,20,"0",9750,"0",,"0","0","0","0","0","1","0","0","0","0",7,5,2000,2001,"0","0","0","0","1","1","0","0","1","0","0","0","0",1630,"0","0","0","0",1630,1630,0,2,0,3,"1",6,"0",1,"1","0","0",2,451,"0","0","0",,,,10,2009,"0","0",213000,3260,2,308,0,1,1,1
1205,20,"0",10140,"0",,"0","0","0","0","0","8","0","0","0","0",5,6,1975,1975,"0","0","1","2","0","0","0","1","1","0","0","2","0",1056,"0","0","0","0",1074,1074,1,1,1,3,"0",6,"0",0,,"0","1",2,495,"0","0","0",,"0",,7,2006,"0","0",153500,2130,3,88,0,1,1,0
1206,20,"0",14684,"0",,"1","0","0","2","0","9","0","0","0","0",7,7,1990,1991,"1","0","1","2","1","1","0","1","1","0","3","2","3",2158,"0","2","0","0",2196,2196,0,2,0,3,"1",7,"0",1,"1","0","1",3,701,"0","0","0",,,,6,2009,"0","0",271900,4354,2,154,0,1,1,1
1207,20,"3",8900,"0",,"0","0","0","0","0","9","0","0","0","0",4,4,1966,1966,"0","0","1","2","0","0","0","1","0","0","0","4","0",1056,"0","1","0","0",1056,1056,1,1,0,2,"0",5,"0",0,,"1","0",1,384,"0","0","0",,"0",,11,2006,"0","0",107000,2112,2,42,0,1,1,0
1208,20,"0",9135,"0",,"0","0","0","0","0","1","0","0","0","0",6,5,2003,2003,"0","0","0","0","1","1","0","0","1","0","1","1","0",1682,"0","0","0","0",1700,1700,1,2,0,3,"1",7,"0",0,,"0","1",2,544,"0","0","0",,,,5,2006,"0","0",200000,3382,3,215,0,1,1,0
1209,20,"0",7763,"0",,"0","0","0","0","0","0","0","0","0","0",5,7,1962,1980,"0","0","2","1","0","0","1","1","0","0","0","4","3",931,"0","1","0","0",1283,1283,1,1,0,3,"0",6,"0",0,,"1","0",2,506,"0","0","0",,,,10,2008,"0","0",140000,2214,2,0,0,1,1,0
1210,20,"0",10182,"0",,"1","0","0","2","0","4","7","0","0","0",8,5,2006,2006,"1","0","0","0","2","1","0","0","2","0","3","1","0",1660,"0","0","0","0",1660,1660,1,2,0,3,"1",8,"0",1,"0","0","1",2,500,"0","0","0",,,,5,2006,"1","1",290000,3320,3,372,0,1,1,1
1211,60,"0",11218,"0",,"0","0","0","0","0","9","0","0","0","1",6,5,1992,1992,"0","0","3","3","0","1","0","0","1","0","0","0","0",1055,"0","0","0","0",1055,1845,0,2,1,3,"1",8,"0",1,"1","0","1",2,462,"0","0","0",,"1","0",5,2010,"0","0",189000,2900,3,739,0,1,1,1
1212,50,"0",12134,"0",,"1","1","0","0","1","5","0","0","0","2",8,7,1988,2005,"0","0","3","3","0","1","0","5","1","0","1","1","0",559,"0","2","0","0",1080,1752,0,2,0,4,"0",8,"0",0,,"3","1",2,492,"0","0","0",,,,6,2010,"0","0",164000,2311,2,337,0,1,1,0
1213,30,"0",9340,"0",,"0","0","0","0","0","3","0","0","0","0",4,6,1941,1950,"1","0","2","1","0","0","0","1","0","0","0","4","0",672,"0","1","0","0",672,672,1,1,0,2,"0",4,"0",0,,"0","0",1,234,"0","0","1",,,,8,2009,"0","0",113000,1344,2,113,0,1,1,0
1214,80,"0",10246,"0",,"1","0","0","2","0","7","0","0","0","3",4,9,1965,2001,"0","0","0","0","0","0","1","1","0","1","1","1","0",648,"0","0","0","0",960,960,1,0,0,0,"0",3,"0",0,,"0","0",1,364,"0","0","0",,,,5,2006,"0","0",145000,1608,2,88,0,1,1,0
1215,85,"0",10205,"0",,"1","0","0","0","0","0","0","0","0","4",5,5,1962,1962,"0","0","2","1","0","0","0","1","0","0","1","3","0",925,"0","1","0","0",999,999,1,1,0,3,"0",6,"0",0,,"0","0",1,300,"0","0","0",,,,5,2006,"0","0",134500,1924,2,222,0,1,1,0
1216,20,"0",7094,"0",,"1","0","0","0","0","7","0","0","0","0",5,5,1966,1966,"0","0","0","0","0","0","0","1","0","0","0","4","2",894,"0","1","0","0",894,894,0,1,0,3,"0",5,"0",0,,"1","1",1,384,"0","0","0",,"0",,5,2007,"0","0",125000,1788,1,0,0,1,1,0
1217,90,"1",8930,"0",,"0","0","0","0","0","7","5","0","2","2",6,5,1978,1978,"0","0","0","0","0","0","0","3",,,,,,0,"0","1","0","0",1318,1902,0,2,0,4,"0",8,"0",0,,"0","0",2,539,"0","0","0",,,,4,2010,"0","0",112000,1902,2,0,0,1,0,0
